STATION,NAME,DATE,TAVG,TMAX,TMIN,TSUN,TMAX_C,TMIN_C
USW00094728,"NY CITY CENTRAL PARK, NY US",1/1/17,,48,40,,8.888888889,4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",1/2/17,,41,37,,5,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",1/3/17,,43,39,,6.111111111,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",1/4/17,,52,34,,11.11111111,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",1/5/17,,34,27,,1.111111111,-2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",1/6/17,,33,25,,0.555555556,-3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",1/7/17,,26,20,,-3.333333333,-6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",1/8/17,,25,16,,-3.888888889,-8.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",1/9/17,,23,14,,-5,-10
USW00094728,"NY CITY CENTRAL PARK, NY US",1/10/17,,46,21,,7.777777778,-6.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",1/11/17,,52,42,,11.11111111,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",1/12/17,,66,47,,18.88888889,8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",1/13/17,,62,32,,16.66666667,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/14/17,,34,28,,1.111111111,-2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",1/15/17,,38,30,,3.333333333,-1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",1/16/17,,43,30,,6.111111111,-1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",1/17/17,,42,38,,5.555555556,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",1/18/17,,41,38,,5,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",1/19/17,,49,39,,9.444444444,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",1/20/17,,45,40,,7.222222222,4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",1/21/17,,49,41,,9.444444444,5
USW00094728,"NY CITY CENTRAL PARK, NY US",1/22/17,,48,43,,8.888888889,6.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",1/23/17,,44,36,,6.666666667,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",1/24/17,,38,35,,3.333333333,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",1/25/17,,51,36,,10.55555556,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",1/26/17,,56,43,,13.33333333,6.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",1/27/17,,43,36,,6.111111111,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",1/28/17,,39,34,,3.888888889,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",1/29/17,,43,35,,6.111111111,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",1/30/17,,37,30,,2.777777778,-1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",1/31/17,,34,26,,1.111111111,-3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",2/1/17,,47,33,,8.333333333,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",2/2/17,,45,32,,7.222222222,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/3/17,,33,26,,0.555555556,-3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",2/4/17,,34,22,,1.111111111,-5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",2/5/17,,43,31,,6.111111111,-0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",2/6/17,,49,36,,9.444444444,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",2/7/17,,42,36,,5.555555556,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",2/8/17,,62,38,,16.66666667,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",2/9/17,,44,19,,6.666666667,-7.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",2/10/17,,32,19,,0,-7.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",2/11/17,,48,30,,8.888888889,-1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",2/12/17,,40,30,,4.444444444,-1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",2/13/17,,39,31,,3.888888889,-0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",2/14/17,,41,28,,5,-2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",2/15/17,,47,35,,8.333333333,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",2/16/17,,35,28,,1.666666667,-2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",2/17/17,,41,26,,5,-3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",2/18/17,,63,35,,17.22222222,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",2/19/17,,65,53,,18.33333333,11.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",2/20/17,,55,39,,12.77777778,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",2/21/17,,47,34,,8.333333333,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",2/22/17,,57,42,,13.88888889,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",2/23/17,,65,44,,18.33333333,6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",2/24/17,,70,58,,21.11111111,14.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",2/25/17,,63,44,,17.22222222,6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",2/26/17,,44,36,,6.666666667,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",2/27/17,,54,35,,12.22222222,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",2/28/17,,59,47,,15,8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",3/1/17,,70,54,,21.11111111,12.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",3/2/17,,64,35,,17.77777778,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",3/3/17,,39,24,,3.888888889,-4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",3/4/17,,30,17,,-1.111111111,-8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",3/5/17,,37,14,,2.777777778,-10
USW00094728,"NY CITY CENTRAL PARK, NY US",3/6/17,,45,26,,7.222222222,-3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",3/7/17,,56,42,,13.33333333,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/8/17,,59,47,,15,8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",3/9/17,,61,47,,16.11111111,8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",3/10/17,,47,23,,8.333333333,-5
USW00094728,"NY CITY CENTRAL PARK, NY US",3/11/17,,29,17,,-1.666666667,-8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",3/12/17,,29,19,,-1.666666667,-7.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",3/13/17,,36,20,,2.222222222,-6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",3/14/17,,32,21,,0,-6.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",3/15/17,,26,20,,-3.333333333,-6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",3/16/17,,39,24,,3.888888889,-4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",3/17/17,,47,29,,8.333333333,-1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",3/18/17,,39,34,,3.888888889,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",3/19/17,,47,34,,8.333333333,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",3/20/17,,52,33,,11.11111111,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/21/17,,59,42,,15,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/22/17,,50,24,,10,-4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",3/23/17,,42,23,,5.555555556,-5
USW00094728,"NY CITY CENTRAL PARK, NY US",3/24/17,,57,36,,13.88888889,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",3/25/17,,62,42,,16.66666667,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/26/17,,42,37,,5.555555556,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",3/27/17,,53,37,,11.66666667,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",3/28/17,,46,41,,7.777777778,5
USW00094728,"NY CITY CENTRAL PARK, NY US",3/29/17,,60,42,,15.55555556,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/30/17,,52,38,,11.11111111,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",3/31/17,,43,37,,6.111111111,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",4/1/17,,48,37,,8.888888889,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",4/2/17,,63,40,,17.22222222,4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",4/3/17,,63,48,,17.22222222,8.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",4/4/17,,51,45,,10.55555556,7.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",4/5/17,,65,45,,18.33333333,7.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",4/6/17,,53,40,,11.66666667,4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",4/7/17,,51,40,,10.55555556,4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",4/8/17,,57,40,,13.88888889,4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",4/9/17,,67,45,,19.44444444,7.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",4/10/17,,74,53,,23.33333333,11.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",4/11/17,,80,61,,26.66666667,16.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",4/12/17,,76,58,,24.44444444,14.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",4/13/17,,65,48,,18.33333333,8.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",4/14/17,,66,48,,18.88888889,8.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",4/15/17,,65,51,,18.33333333,10.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",4/16/17,,87,59,,30.55555556,15
USW00094728,"NY CITY CENTRAL PARK, NY US",4/17/17,,74,58,,23.33333333,14.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",4/18/17,,65,47,,18.33333333,8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",4/19/17,,54,45,,12.22222222,7.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",4/20/17,,66,50,,18.88888889,10
USW00094728,"NY CITY CENTRAL PARK, NY US",4/21/17,,53,48,,11.66666667,8.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",4/22/17,,57,49,,13.88888889,9.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",4/23/17,,66,46,,18.88888889,7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",4/24/17,,60,48,,15.55555556,8.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",4/25/17,,54,49,,12.22222222,9.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",4/26/17,,60,53,,15.55555556,11.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",4/27/17,,70,57,,21.11111111,13.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",4/28/17,,85,58,,29.44444444,14.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",4/29/17,,85,64,,29.44444444,17.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",4/30/17,,67,52,,19.44444444,11.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",5/1/17,,74,49,,23.33333333,9.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",5/2/17,,75,62,,23.88888889,16.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",5/3/17,,65,51,,18.33333333,10.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",5/4/17,,64,47,,17.77777778,8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",5/5/17,,59,51,,15,10.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",5/6/17,,67,52,,19.44444444,11.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",5/7/17,,56,47,,13.33333333,8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",5/8/17,,57,44,,13.88888889,6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",5/9/17,,63,47,,17.22222222,8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",5/10/17,,63,49,,17.22222222,9.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",5/11/17,,62,51,,16.66666667,10.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",5/12/17,,65,48,,18.33333333,8.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",5/13/17,,53,45,,11.66666667,7.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",5/14/17,,67,46,,19.44444444,7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",5/15/17,,68,53,,20,11.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",5/16/17,,79,56,,26.11111111,13.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",5/17/17,,90,65,,32.22222222,18.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",5/18/17,,92,75,,33.33333333,23.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",5/19/17,,91,66,,32.77777778,18.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",5/20/17,,65,55,,18.33333333,12.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",5/21/17,,69,52,,20.55555556,11.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",5/22/17,,61,53,,16.11111111,11.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",5/23/17,,69,56,,20.55555556,13.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",5/24/17,,69,56,,20.55555556,13.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",5/25/17,,59,56,,15,13.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",5/26/17,,73,56,,22.77777778,13.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",5/27/17,,71,59,,21.66666667,15
USW00094728,"NY CITY CENTRAL PARK, NY US",5/28/17,,71,58,,21.66666667,14.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",5/29/17,,61,56,,16.11111111,13.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",5/30/17,,60,55,,15.55555556,12.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",5/31/17,,75,58,,23.88888889,14.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",6/1/17,,79,59,,26.11111111,15
USW00094728,"NY CITY CENTRAL PARK, NY US",6/2/17,,76,57,,24.44444444,13.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",6/3/17,,73,55,,22.77777778,12.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",6/4/17,,70,56,,21.11111111,13.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",6/5/17,,67,58,,19.44444444,14.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",6/6/17,,58,52,,14.44444444,11.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",6/7/17,,67,51,,19.44444444,10.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",6/8/17,,69,55,,20.55555556,12.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",6/9/17,,80,53,,26.66666667,11.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",6/10/17,,85,66,,29.44444444,18.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",6/11/17,,90,72,,32.22222222,22.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",6/12/17,,93,76,,33.88888889,24.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",6/13/17,,94,77,,34.44444444,25
USW00094728,"NY CITY CENTRAL PARK, NY US",6/14/17,,84,69,,28.88888889,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",6/15/17,,76,64,,24.44444444,17.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",6/16/17,,68,63,,20,17.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",6/17/17,,74,66,,23.33333333,18.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",6/18/17,,85,70,,29.44444444,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",6/19/17,,88,70,,31.11111111,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",6/20/17,,83,71,,28.33333333,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",6/21/17,,83,71,,28.33333333,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",6/22/17,,83,68,,28.33333333,20
USW00094728,"NY CITY CENTRAL PARK, NY US",6/23/17,,83,76,,28.33333333,24.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",6/24/17,,84,71,,28.88888889,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",6/25/17,,83,68,,28.33333333,20
USW00094728,"NY CITY CENTRAL PARK, NY US",6/26/17,,79,64,,26.11111111,17.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",6/27/17,,77,60,,25,15.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",6/28/17,,78,61,,25.55555556,16.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",6/29/17,,82,68,,27.77777778,20
USW00094728,"NY CITY CENTRAL PARK, NY US",6/30/17,,88,73,,31.11111111,22.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",7/1/17,,85,71,,29.44444444,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",7/2/17,,87,72,,30.55555556,22.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",7/3/17,,88,71,,31.11111111,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",7/4/17,,85,70,,29.44444444,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",7/5/17,,85,70,,29.44444444,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",7/6/17,,77,71,,25,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",7/7/17,,80,68,,26.66666667,20
USW00094728,"NY CITY CENTRAL PARK, NY US",7/8/17,,84,69,,28.88888889,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",7/9/17,,81,67,,27.22222222,19.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",7/10/17,,84,68,,28.88888889,20
USW00094728,"NY CITY CENTRAL PARK, NY US",7/11/17,,85,75,,29.44444444,23.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",7/12/17,,88,77,,31.11111111,25
USW00094728,"NY CITY CENTRAL PARK, NY US",7/13/17,,90,73,,32.22222222,22.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",7/14/17,,73,65,,22.77777778,18.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",7/15/17,,84,68,,28.88888889,20
USW00094728,"NY CITY CENTRAL PARK, NY US",7/16/17,,87,68,,30.55555556,20
USW00094728,"NY CITY CENTRAL PARK, NY US",7/17/17,,85,73,,29.44444444,22.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",7/18/17,,88,73,,31.11111111,22.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",7/19/17,,92,77,,33.33333333,25
USW00094728,"NY CITY CENTRAL PARK, NY US",7/20/17,,94,77,,34.44444444,25
USW00094728,"NY CITY CENTRAL PARK, NY US",7/21/17,,92,76,,33.33333333,24.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",7/22/17,,92,71,,33.33333333,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",7/23/17,,79,71,,26.11111111,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",7/24/17,,73,63,,22.77777778,17.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",7/25/17,,71,62,,21.66666667,16.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",7/26/17,,77,65,,25,18.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",7/27/17,,78,65,,25.55555556,18.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",7/28/17,,85,71,,29.44444444,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",7/29/17,,77,67,,25,19.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",7/30/17,,82,64,,27.77777778,17.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",7/31/17,,88,66,,31.11111111,18.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",8/1/17,,92,71,,33.33333333,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",8/2/17,,86,69,,30,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",8/3/17,,87,68,,30.55555556,20
USW00094728,"NY CITY CENTRAL PARK, NY US",8/4/17,,84,69,,28.88888889,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",8/5/17,,78,69,,25.55555556,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",8/6/17,,76,64,,24.44444444,17.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",8/7/17,,71,64,,21.66666667,17.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",8/8/17,,78,65,,25.55555556,18.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",8/9/17,,85,64,,29.44444444,17.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",8/10/17,,83,68,,28.33333333,20
USW00094728,"NY CITY CENTRAL PARK, NY US",8/11/17,,82,69,,27.77777778,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",8/12/17,,77,64,,25,17.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",8/13/17,,83,71,,28.33333333,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",8/14/17,,80,70,,26.66666667,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",8/15/17,,74,68,,23.33333333,20
USW00094728,"NY CITY CENTRAL PARK, NY US",8/16/17,,87,70,,30.55555556,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",8/17/17,,83,69,,28.33333333,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",8/18/17,,82,73,,27.77777778,22.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",8/19/17,,86,73,,30,22.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",8/20/17,,81,69,,27.22222222,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",8/21/17,,87,71,,30.55555556,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",8/22/17,,89,72,,31.66666667,22.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",8/23/17,,81,70,,27.22222222,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",8/24/17,,80,65,,26.66666667,18.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",8/25/17,,78,63,,25.55555556,17.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",8/26/17,,78,62,,25.55555556,16.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",8/27/17,,78,63,,25.55555556,17.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",8/28/17,,76,63,,24.44444444,17.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",8/29/17,,68,61,,20,16.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",8/30/17,,78,60,,25.55555556,15.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",8/31/17,,81,64,,27.22222222,17.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",9/1/17,,71,55,,21.66666667,12.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",9/2/17,,68,54,,20,12.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",9/3/17,,69,59,,20.55555556,15
USW00094728,"NY CITY CENTRAL PARK, NY US",9/4/17,,80,61,,26.66666667,16.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",9/5/17,,85,69,,29.44444444,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",9/6/17,,72,61,,22.22222222,16.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",9/7/17,,71,59,,21.66666667,15
USW00094728,"NY CITY CENTRAL PARK, NY US",9/8/17,,71,58,,21.66666667,14.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",9/9/17,,70,55,,21.11111111,12.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",9/10/17,,72,57,,22.22222222,13.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",9/11/17,,76,55,,24.44444444,12.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",9/12/17,,78,59,,25.55555556,15
USW00094728,"NY CITY CENTRAL PARK, NY US",9/13/17,,83,64,,28.33333333,17.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",9/14/17,,81,70,,27.22222222,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",9/15/17,,81,67,,27.22222222,19.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",9/16/17,,82,70,,27.77777778,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",9/17/17,,81,68,,27.22222222,20
USW00094728,"NY CITY CENTRAL PARK, NY US",9/18/17,,73,68,,22.77777778,20
USW00094728,"NY CITY CENTRAL PARK, NY US",9/19/17,,78,69,,25.55555556,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",9/20/17,,79,71,,26.11111111,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",9/21/17,,80,71,,26.66666667,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",9/22/17,,82,66,,27.77777778,18.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",9/23/17,,87,68,,30.55555556,20
USW00094728,"NY CITY CENTRAL PARK, NY US",9/24/17,,91,69,,32.77777778,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",9/25/17,,88,70,,31.11111111,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",9/26/17,,84,68,,28.88888889,20
USW00094728,"NY CITY CENTRAL PARK, NY US",9/27/17,,87,69,,30.55555556,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",9/28/17,,79,59,,26.11111111,15
USW00094728,"NY CITY CENTRAL PARK, NY US",9/29/17,,68,55,,20,12.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",9/30/17,,66,54,,18.88888889,12.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",10/1/17,,68,50,,20,10
USW00094728,"NY CITY CENTRAL PARK, NY US",10/2/17,,73,52,,22.77777778,11.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",10/3/17,,71,57,,21.66666667,13.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",10/4/17,,75,56,,23.88888889,13.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",10/5/17,,83,65,,28.33333333,18.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",10/6/17,,82,68,,27.77777778,20
USW00094728,"NY CITY CENTRAL PARK, NY US",10/7/17,,81,66,,27.22222222,18.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",10/8/17,,77,72,,25,22.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",10/9/17,,77,71,,25,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",10/10/17,,81,66,,27.22222222,18.88888889
